VOL,SITE,LANE,MET,ACC,CON
1328,B,3,0,1600,
1348,B,3,0,1600,
1352,B,3,0,1600,
1355,B,3,0,1600,
1364,B,3,0,1600,
1364,B,3,0,1600,
1368,B,3,0,1600,
1370,B,3,0,1600,
1373,B,3,0,1600,
1382,B,3,0,1600,
1384,B,3,0,1600,
1388,B,3,0,1600,
1388,B,3,0,1600,
1396,B,3,0,1600,
1397,B,3,0,1600,
1400,B,3,0,1600,
1400,B,3,0,1600,
1402,B,3,0,1600,
1417,B,3,0,1600,
1419,B,3,0,1600,
1432,B,3,0,1600,
1436,B,3,0,1600,
1439,B,3,0,1600,
1439,B,3,0,1600,
1441,B,3,0,1600,
1447,B,3,0,1600,
1451,B,3,0,1600,
1452,B,3,0,1600,
1452,B,3,0,1600,
1455,B,3,0,1600,
1464,B,3,0,1600,
1467,B,3,0,1600,
1473,B,3,0,1600,
1480,B,3,0,1600,
1481,B,3,0,1600,
1485,B,3,0,1600,
1488,B,3,0,1600,
1493,B,3,0,1600,
1496,B,3,0,1600,
1496,B,3,0,1600,
1498,B,3,0,1600,
1499,B,3,0,1600,
1503,B,3,0,1600,
1505,B,3,0,1600,
1511,B,3,0,1600,
1512,B,3,0,1600,
1513,B,3,0,1600,
1514,B,3,0,1600,
1516,B,3,0,1600,
1516,B,3,0,1600,
1517,B,3,0,1600,
1519,B,3,0,1600,
1520,B,3,0,1600,
1524,B,3,0,1600,
1524,B,3,0,1600,
1528,B,3,0,1600,
1528,B,3,0,1600,
1532,B,3,0,1600,
1535,B,3,0,1600,
1537,B,3,0,1600,
1537,B,3,0,1600,
1539,B,3,0,1600,
1539,B,3,0,1600,
1541,B,3,0,1600,
1544,B,3,0,1600,
1544,B,3,0,1600,
1552,B,3,0,1600,
1552,B,3,0,1600,
1552,B,3,0,1600,
1553,B,3,0,1600,
1555,B,3,0,1600,
1556,B,3,0,1600,
1557,B,3,0,1600,
1557,B,3,0,1600,
1559,B,3,0,1600,
1560,B,3,0,1600,
1564,B,3,0,1600,
1565,B,3,0,1600,
1565,B,3,0,1600,
1566,B,3,0,1600,
1568,B,3,0,1600,
1569,B,3,0,1600,
1572,B,3,0,1600,
1572,B,3,0,1600,
1572,B,3,0,1600,
1572,B,3,0,1600,
1574,B,3,0,1600,
1576,B,3,0,1600,
1577,B,3,0,1600,
1578,B,3,0,1600,
1581,B,3,0,1600,
1582,B,3,0,1600,
1584,B,3,0,1600,
1588,B,3,0,1600,
1589,B,3,0,1600,
1589,B,3,0,1600,
1590,B,3,0,1600,
1592,B,3,0,1600,
1592,B,3,0,1600,
1592,B,3,0,1600,
1594,B,3,0,1600,
1595,B,3,0,1600,
1600,B,3,0,1600,
1600,B,3,0,1600,
1601,B,3,0,1600,
1602,B,3,0,1600,
1602,B,3,0,1600,
1604,B,3,0,1600,
1604,B,3,0,1600,
1604,B,3,0,1600,
1604,B,3,0,1600,
1605,B,3,0,1600,
1606,B,3,0,1600,
1607,B,3,0,1600,
1608,B,3,0,1600,
1608,B,3,0,1600,
1608,B,3,0,1600,
1609,B,3,0,1600,
1609,B,3,0,1600,
1618,B,3,0,1600,
1620,B,3,0,1600,
1621,B,3,0,1600,
1622,B,3,0,1600,
1623,B,3,0,1600,
1625,B,3,0,1600,
1626,B,3,0,1600,
1631,B,3,0,1600,
1632,B,3,0,1600,
1632,B,3,0,1600,
1634,B,3,0,1600,
1635,B,3,0,1600,
1635,B,3,0,1600,
1636,B,3,0,1600,
1636,B,3,0,1600,
1637,B,3,0,1600,
1637,B,3,0,1600,
1639,B,3,0,1600,
1640,B,3,0,1600,
1644,B,3,0,1600,
1644,B,3,0,1600,
1646,B,3,0,1600,
1646,B,3,0,1600,
1648,B,3,0,1600,
1648,B,3,0,1600,
1648,B,3,0,1600,
1656,B,3,0,1600,
1657,B,3,0,1600,
1659,B,3,0,1600,
1661,B,3,0,1600,
1661,B,3,0,1600,
1664,B,3,0,1600,
1664,B,3,0,1600,
1673,B,3,0,1600,
1676,B,3,0,1600,
1681,B,3,0,1600,
1682,B,3,0,1600,
1684,B,3,0,1600,
1684,B,3,0,1600,
1684,B,3,0,1600,
1684,B,3,0,1600,
1687,B,3,0,1600,
1687,B,3,0,1600,
1692,B,3,0,1600,
1694,B,3,0,1600,
1699,B,3,0,1600,
1701,B,3,0,1600,
1704,B,3,0,1600,
1708,B,3,0,1600,
1709,B,3,0,1600,
1709,B,3,0,1600,
1710,B,3,0,1600,
1716,B,3,0,1600,
1716,B,3,0,1600,
1720,B,3,0,1600,
1723,B,3,0,1600,
1724,B,3,0,1600,
1725,B,3,0,1600,
1731,B,3,0,1600,
1737,B,3,0,1600,
1747,B,3,0,1600,
1747,B,3,0,1600,
1748,B,3,0,1600,
1751,B,3,0,1600,
1752,B,3,0,1600,
1753,B,3,0,1600,
1756,B,3,0,1600,
1759,B,3,0,1600,
1764,B,3,0,1600,
1764,B,3,0,1600,
1766,B,3,0,1600,
1768,B,3,0,1600,
1775,B,3,0,1600,
1777,B,3,0,1600,
1778,B,3,0,1600,
1781,B,3,0,1600,
1785,B,3,0,1600,
1787,B,3,0,1600,
1788,B,3,0,1600,
1790,B,3,0,1600,
1792,B,3,0,1600,
1793,B,3,0,1600,
1796,B,3,0,1600,
1799,B,3,0,1600,
1800,B,3,0,1600,
1801,B,3,0,1600,
1802,B,3,0,1600,
1808,B,3,0,1600,
1812,B,3,0,1600,
1812,B,3,0,1600,
1814,B,3,0,1600,
1815,B,3,0,1600,
1816,B,3,0,1600,
1819,B,3,0,1600,
1820,B,3,0,1600,
1820,B,3,0,1600,
1824,B,3,0,1600,
1824,B,3,0,1600,
1826,B,3,0,1600,
1828,B,3,0,1600,
1829,B,3,0,1600,
1832,B,3,0,1600,
1832,B,3,0,1600,
1835,B,3,0,1600,
1837,B,3,0,1600,
1839,B,3,0,1600,
1857,B,3,0,1600,
1860,B,3,0,1600,
1868,B,3,0,1600,
1872,B,3,0,1600,
1873,B,3,0,1600,
1890,B,3,0,1600,
1892,B,3,0,1600,
1894,B,3,0,1600,
1896,B,3,0,1600,
1904,B,3,0,1600,
1920,B,3,0,1600,
1924,B,3,0,1600,
1931,B,3,0,1600,
1993,B,3,0,1600,
1308,Q,3,0,650,
1455,Q,3,0,650,
1476,Q,3,0,650,
1536,Q,3,0,650,
1542,Q,3,0,650,
1545,Q,3,0,650,
1566,Q,3,0,650,
1572,Q,3,0,650,
1575,Q,3,0,650,
1578,Q,3,0,650,
1578,Q,3,0,650,
1584,Q,3,0,650,
1587,Q,3,0,650,
1587,Q,3,0,650,
1590,Q,3,0,650,
1605,Q,3,0,650,
1608,Q,3,0,650,
1608,Q,3,0,650,
1623,Q,3,0,650,
1629,Q,3,0,650,
1635,Q,3,0,650,
1635,Q,3,0,650,
1647,Q,3,0,650,
1647,Q,3,0,650,
1647,Q,3,0,650,
1653,Q,3,0,650,
1653,Q,3,0,650,
1659,Q,3,0,650,
1665,Q,3,0,650,
1665,Q,3,0,650,
1668,Q,3,0,650,
1674,Q,3,0,650,
1674,Q,3,0,650,
1680,Q,3,0,650,
1686,Q,3,0,650,
1686,Q,3,0,650,
1689,Q,3,0,650,
1692,Q,3,0,650,
1707,Q,3,0,650,
1707,Q,3,0,650,
1707,Q,3,0,650,
1707,Q,3,0,650,
1710,Q,3,0,650,
1710,Q,3,0,650,
1713,Q,3,0,650,
1722,Q,3,0,650,
1731,Q,3,0,650,
1737,Q,3,0,650,
1740,Q,3,0,650,
1752,Q,3,0,650,
1752,Q,3,0,650,
1752,Q,3,0,650,
1761,Q,3,0,650,
1761,Q,3,0,650,
1770,Q,3,0,650,
1779,Q,3,0,650,
1791,Q,3,0,650,
1803,Q,3,0,650,
1806,Q,3,0,650,
1815,Q,3,0,650,
1842,Q,3,0,650,
1854,Q,3,0,650,
1857,Q,3,0,650,
1881,Q,3,0,650,
1905,Q,3,0,650,
1914,Q,3,0,650,
1914,Q,3,0,650,
1932,Q,3,0,650,
1932,Q,3,0,650,
1938,Q,3,0,650,
1944,Q,3,0,650,
1944,Q,3,0,650,
1950,Q,3,0,650,
1953,Q,3,0,650,
1968,Q,3,0,650,
1974,Q,3,0,650,
1974,Q,3,0,650,
1974,Q,3,0,650,
1977,Q,3,0,650,
1980,Q,3,0,650,
1995,Q,3,0,650,
1995,Q,3,0,650,
1998,Q,3,0,650,
2007,Q,3,0,650,
2007,Q,3,0,650,
2010,Q,3,0,650,
2013,Q,3,0,650,
2013,Q,3,0,650,
2022,Q,3,0,650,
2028,Q,3,0,650,
2028,Q,3,0,650,
2040,Q,3,0,650,
2046,Q,3,0,650,
2046,Q,3,0,650,
2049,Q,3,0,650,
2049,Q,3,0,650,
2064,Q,3,0,650,
2067,Q,3,0,650,
2070,Q,3,0,650,
2070,Q,3,0,650,
2070,Q,3,0,650,
2073,Q,3,0,650,
2073,Q,3,0,650,
2082,Q,3,0,650,
2085,Q,3,0,650,
2085,Q,3,0,650,
2085,Q,3,0,650,
2088,Q,3,0,650,
2088,Q,3,0,650,
2091,Q,3,0,650,
2094,Q,3,0,650,
2103,Q,3,0,650,
2106,Q,3,0,650,
2106,Q,3,0,650,
2109,Q,3,0,650,
2109,Q,3,0,650,
2112,Q,3,0,650,
2115,Q,3,0,650,
2121,Q,3,0,650,
2130,Q,3,0,650,
2139,Q,3,0,650,
2139,Q,3,0,650,
2142,Q,3,0,650,
2145,Q,3,0,650,
2145,Q,3,0,650,
2154,Q,3,0,650,
2163,Q,3,0,650,
2169,Q,3,0,650,
2169,Q,3,0,650,
2169,Q,3,0,650,
2172,Q,3,0,650,
2175,Q,3,0,650,
2193,Q,3,0,650,
2196,Q,3,0,650,
2205,Q,3,0,650,
2214,Q,3,0,650,
2217,Q,3,0,650,
2232,Q,3,0,650,
2241,Q,3,0,650,
2241,Q,3,0,650,
2244,Q,3,0,650,
2268,Q,3,0,650,
2268,Q,3,0,650,
2271,Q,3,0,650,
2271,Q,3,0,650,
2280,Q,3,0,650,
2295,Q,3,0,650,
2325,Q,3,0,650,
2361,Q,3,0,650,
2385,Q,3,0,650,
1376,S,3,0,450,
1400,S,3,0,450,
1488,S,3,0,450,
1524,S,3,0,450,
1560,S,3,0,450,
1604,S,3,0,450,
1631,S,3,0,450,
1692,S,3,0,450,
1724,S,3,0,450,
1764,S,3,0,450,
1775,S,3,0,450,
1779,S,3,0,450,
1792,S,3,0,450,
1792,S,3,0,450,
1792,S,3,0,450,
1800,S,3,0,450,
1809,S,3,0,450,
1812,S,3,0,450,
1812,S,3,0,450,
1812,S,3,0,450,
1816,S,3,0,450,
1824,S,3,0,450,
1824,S,3,0,450,
1832,S,3,0,450,
1832,S,3,0,450,
1835,S,3,0,450,
1836,S,3,0,450,
1836,S,3,0,450,
1836,S,3,0,450,
1840,S,3,0,450,
1849,S,3,0,450,
1849,S,3,0,450,
1852,S,3,0,450,
1855,S,3,0,450,
1860,S,3,0,450,
1863,S,3,0,450,
1864,S,3,0,450,
1865,S,3,0,450,
1872,S,3,0,450,
1879,S,3,0,450,
1883,S,3,0,450,
1883,S,3,0,450,
1884,S,3,0,450,
1887,S,3,0,450,
1888,S,3,0,450,
1891,S,3,0,450,
1896,S,3,0,450,
1900,S,3,0,450,
1901,S,3,0,450,
1903,S,3,0,450,
1905,S,3,0,450,
1907,S,3,0,450,
1908,S,3,0,450,
1909,S,3,0,450,
1915,S,3,0,450,
1916,S,3,0,450,
1916,S,3,0,450,
1920,S,3,0,450,
1924,S,3,0,450,
1924,S,3,0,450,
1924,S,3,0,450,
1927,S,3,0,450,
1931,S,3,0,450,
1932,S,3,0,450,
1935,S,3,0,450,
1939,S,3,0,450,
1939,S,3,0,450,
1943,S,3,0,450,
1943,S,3,0,450,
1944,S,3,0,450,
1945,S,3,0,450,
1948,S,3,0,450,
1948,S,3,0,450,
1952,S,3,0,450,
1953,S,3,0,450,
1955,S,3,0,450,
1955,S,3,0,450,
1955,S,3,0,450,
1956,S,3,0,450,
1956,S,3,0,450,
1957,S,3,0,450,
1960,S,3,0,450,
1960,S,3,0,450,
1963,S,3,0,450,
1963,S,3,0,450,
1964,S,3,0,450,
1968,S,3,0,450,
1972,S,3,0,450,
1973,S,3,0,450,
1983,S,3,0,450,
1983,S,3,0,450,
1984,S,3,0,450,
1984,S,3,0,450,
1987,S,3,0,450,
1988,S,3,0,450,
1988,S,3,0,450,
1992,S,3,0,450,
1996,S,3,0,450,
2005,S,3,0,450,
2008,S,3,0,450,
2008,S,3,0,450,
2011,S,3,0,450,
2011,S,3,0,450,
2012,S,3,0,450,
2012,S,3,0,450,
2012,S,3,0,450,
2020,S,3,0,450,
2024,S,3,0,450,
2024,S,3,0,450,
2027,S,3,0,450,
2031,S,3,0,450,
2035,S,3,0,450,
2039,S,3,0,450,
2040,S,3,0,450,
2041,S,3,0,450,
2052,S,3,0,450,
2057,S,3,0,450,
2060,S,3,0,450,
2067,S,3,0,450,
2069,S,3,0,450,
2073,S,3,0,450,
2077,S,3,0,450,
2093,S,3,0,450,
2099,S,3,0,450,
2101,S,3,0,450,
2112,S,3,0,450,
2119,S,3,0,450,
2120,S,3,0,450,
2121,S,3,0,450,
2132,S,3,0,450,
2136,S,3,0,450,
2136,S,3,0,450,
2147,S,3,0,450,
2151,S,3,0,450,
2151,S,3,0,450,
2157,S,3,0,450,
2164,S,3,0,450,
2224,S,3,0,450,
2276,S,3,0,450,
1311.114,F,4,0,600,SAME
1325.952,F,4,0,600,SAME
1329,F,4,0,600,SAME
1344.18,F,4,0,600,SAME
1374,F,4,0,600,SAME
1374,F,4,0,600,SAME
1421.796,F,4,0,600,SAME
1452,F,4,0,600,SAME
1452.195,F,4,0,600,SAME
1454.772,F,4,0,600,SAME
1464,F,4,0,600,SAME
1490.4,F,4,0,600,SAME
1509,F,4,0,600,SAME
1515.036,F,4,0,600,SAME
1524,F,4,0,600,SAME
1542,F,4,0,600,SAME
1542.138,F,4,0,600,SAME
1547.784,F,4,0,600,SAME
1557.36,F,4,0,600,SAME
1566,F,4,0,600,SAME
1581.72,F,4,0,600,SAME
1584.072,F,4,0,600,SAME
1599.021,F,4,0,600,SAME
1607.727,F,4,0,600,SAME
1617,F,4,0,600,SAME
1620,F,4,0,600,SAME
1628.424,F,4,0,600,SAME
1628.64,F,4,0,600,SAME
1632.075,F,4,0,600,SAME
1632.204,F,4,0,600,SAME
1640.52,F,4,0,600,SAME
1641.168,F,4,0,600,SAME
1650,F,4,0,600,SAME
1655.964,F,4,0,600,SAME
1659,F,4,0,600,SAME
1659.438,F,4,0,600,SAME
1661.616,F,4,0,600,SAME
1662,F,4,0,600,SAME
1668.462,F,4,0,600,SAME
1670.553,F,4,0,600,SAME
1674,F,4,0,600,SAME
1679.94,F,4,0,600,SAME
1680.003,F,4,0,600,SAME
1683,F,4,0,600,SAME
1683.552,F,4,0,600,SAME
1683.726,F,4,0,600,SAME
1683.747,F,4,0,600,SAME
1695,F,4,0,600,SAME
1695.153,F,4,0,600,SAME
1701,F,4,0,600,SAME
1701.336,F,4,0,600,SAME
1712.88,F,4,0,600,SAME
1716,F,4,0,600,SAME
1716,F,4,0,600,SAME
1716.12,F,4,0,600,SAME
1721.538,F,4,0,600,SAME
1722.6,F,4,0,600,SAME
1724.469,F,4,0,600,SAME
1725.321,F,4,0,600,SAME
1725.36,F,4,0,600,SAME
1733.265,F,4,0,600,SAME
1733.49,F,4,0,600,SAME
1733.721,F,4,0,600,SAME
1736.982,F,4,0,600,SAME
1737.36,F,4,0,600,SAME
1739.52,F,4,0,600,SAME
1740.222,F,4,0,600,SAME
1742.262,F,4,0,600,SAME
1743.156,F,4,0,600,SAME
1748.736,F,4,0,600,SAME
1749.504,F,4,0,600,SAME
1754.4,F,4,0,600,SAME
1757.715,F,4,0,600,SAME
1758.249,F,4,0,600,SAME
1763.46,F,4,0,600,SAME
1766.19,F,4,0,600,SAME
1769.85,F,4,0,600,SAME
1770.516,F,4,0,600,SAME
1775.235,F,4,0,600,SAME
1775.562,F,4,0,600,SAME
1776.006,F,4,0,600,SAME
1776.132,F,4,0,600,SAME
1776.489,F,4,0,600,SAME
1776.6,F,4,0,600,SAME
1779.03,F,4,0,600,SAME
1781.328,F,4,0,600,SAME
1781.934,F,4,0,600,SAME
1782.48,F,4,0,600,SAME
1782.648,F,4,0,600,SAME
1788,F,4,0,600,SAME
1790.46,F,4,0,600,SAME
1791.453,F,4,0,600,SAME
1791.855,F,4,0,600,SAME
1793.583,F,4,0,600,SAME
1794.39,F,4,0,600,SAME
1794.654,F,4,0,600,SAME
1794.654,F,4,0,600,SAME
1797.12,F,4,0,600,SAME
1797.42,F,4,0,600,SAME
1799.343,F,4,0,600,SAME
1799.892,F,4,0,600,SAME
1800,F,4,0,600,SAME
1802.34,F,4,0,600,SAME
1803.45,F,4,0,600,SAME
1803.69,F,4,0,600,SAME
1805.931,F,4,0,600,SAME
1806,F,4,0,600,SAME
1806.246,F,4,0,600,SAME
1806.441,F,4,0,600,SAME
1806.669,F,4,0,600,SAME
1808.352,F,4,0,600,SAME
1808.91,F,4,0,600,SAME
1809,F,4,0,600,SAME
1809,F,4,0,600,SAME
1811.376,F,4,0,600,SAME
1812.549,F,4,0,600,SAME
1814.994,F,4,0,600,SAME
1823.445,F,4,0,600,SAME
1824.636,F,4,0,600,SAME
1827.624,F,4,0,600,SAME
1829.346,F,4,0,600,SAME
1829.796,F,4,0,600,SAME
1830.744,F,4,0,600,SAME
1832.517,F,4,0,600,SAME
1833.468,F,4,0,600,SAME
1836,F,4,0,600,SAME
1836.45,F,4,0,600,SAME
1839,F,4,0,600,SAME
1839.399,F,4,0,600,SAME
1841.562,F,4,0,600,SAME
1841.616,F,4,0,600,SAME
1842.006,F,4,0,600,SAME
1845,F,4,0,600,SAME
1845.837,F,4,0,600,SAME
1847.766,F,4,0,600,SAME
1847.808,F,4,0,600,SAME
1848.24,F,4,0,600,SAME
1848.708,F,4,0,600,SAME
1851.351,F,4,0,600,SAME
1851.642,F,4,0,600,SAME
1851.696,F,4,0,600,SAME
1853.445,F,4,0,600,SAME
1853.466,F,4,0,600,SAME
1853.718,F,4,0,600,SAME
1854,F,4,0,600,SAME
1856.196,F,4,0,600,SAME
1856.553,F,4,0,600,SAME
1856.58,F,4,0,600,SAME
1863,F,4,0,600,SAME
1865.598,F,4,0,600,SAME
1865.952,F,4,0,600,SAME
1868.328,F,4,0,600,SAME
1869.3,F,4,0,600,SAME
1871.625,F,4,0,600,SAME
1874.52,F,4,0,600,SAME
1875,F,4,0,600,SAME
1875.834,F,4,0,600,SAME
1878,F,4,0,600,SAME
1878.156,F,4,0,600,SAME
1878.726,F,4,0,600,SAME
1878.75,F,4,0,600,SAME
1881,F,4,0,600,SAME
1881,F,4,0,600,SAME
1881.306,F,4,0,600,SAME
1881.363,F,4,0,600,SAME
1886.643,F,4,0,600,SAME
1886.712,F,4,0,600,SAME
1887.39,F,4,0,600,SAME
1889.874,F,4,0,600,SAME
1892.418,F,4,0,600,SAME
1896.597,F,4,0,600,SAME
1898.679,F,4,0,600,SAME
1899.45,F,4,0,600,SAME
1901.718,F,4,0,600,SAME
1902.042,F,4,0,600,SAME
1911.18,F,4,0,600,SAME
1913.064,F,4,0,600,SAME
1913.871,F,4,0,600,SAME
1914,F,4,0,600,SAME
1914.336,F,4,0,600,SAME
1916.43,F,4,0,600,SAME
1916.904,F,4,0,600,SAME
1917.54,F,4,0,600,SAME
1919.7,F,4,0,600,SAME
1922.544,F,4,0,600,SAME
1923.48,F,4,0,600,SAME
1923.597,F,4,0,600,SAME
1925.262,F,4,0,600,SAME
1925.55,F,4,0,600,SAME
1926,F,4,0,600,SAME
1926.384,F,4,0,600,SAME
1931.37,F,4,0,600,SAME
1931.994,F,4,0,600,SAME
1931.994,F,4,0,600,SAME
1932,F,4,0,600,SAME
1932.216,F,4,0,600,SAME
1932.534,F,4,0,600,SAME
1935.216,F,4,0,600,SAME
1935.648,F,4,0,600,SAME
1937.34,F,4,0,600,SAME
1941,F,4,0,600,SAME
1944,F,4,0,600,SAME
1947,F,4,0,600,SAME
1947.288,F,4,0,600,SAME
1952.64,F,4,0,600,SAME
1953.6,F,4,0,600,SAME
1955.715,F,4,0,600,SAME
1956.495,F,4,0,600,SAME
1956.771,F,4,0,600,SAME
1959,F,4,0,600,SAME
1959,F,4,0,600,SAME
1961.304,F,4,0,600,SAME
1961.85,F,4,0,600,SAME
1961.928,F,4,0,600,SAME
1962,F,4,0,600,SAME
1962.198,F,4,0,600,SAME
1964.928,F,4,0,600,SAME
1965,F,4,0,600,SAME
1967.889,F,4,0,600,SAME
1968.192,F,4,0,600,SAME
1968.192,F,4,0,600,SAME
1970.496,F,4,0,600,SAME
1973.4,F,4,0,600,SAME
1973.76,F,4,0,600,SAME
1973.991,F,4,0,600,SAME
1976.178,F,4,0,600,SAME
1976.832,F,4,0,600,SAME
1977,F,4,0,600,SAME
1985.139,F,4,0,600,SAME
1985.757,F,4,0,600,SAME
1986.966,F,4,0,600,SAME
1991.43,F,4,0,600,SAME
1992.276,F,4,0,600,SAME
1992.978,F,4,0,600,SAME
1995.456,F,4,0,600,SAME
1995.714,F,4,0,600,SAME
1995.813,F,4,0,600,SAME
2004.843,F,4,0,600,SAME
2007.243,F,4,0,600,SAME
2009.706,F,4,0,600,SAME
2010.762,F,4,0,600,SAME
2012.391,F,4,0,600,SAME
2018.028,F,4,0,600,SAME
2019.108,F,4,0,600,SAME
2019.867,F,4,0,600,SAME
2027.916,F,4,0,600,SAME
2030.4,F,4,0,600,SAME
2034.576,F,4,0,600,SAME
2045.043,F,4,0,600,SAME
2046,F,4,0,600,SAME
2049.72,F,4,0,600,SAME
2051.397,F,4,0,600,SAME
2051.46,F,4,0,600,SAME
2052.33,F,4,0,600,SAME
2055.168,F,4,0,600,SAME
2057.46,F,4,0,600,SAME
2060.625,F,4,0,600,SAME
2061.27,F,4,0,600,SAME
2064.384,F,4,0,600,SAME
2069.1,F,4,0,600,SAME
2072.772,F,4,0,600,SAME
2079,F,4,0,600,SAME
2094.624,F,4,0,600,SAME
2114.628,F,4,0,600,SAME
2114.721,F,4,0,600,SAME
2115.36,F,4,0,600,SAME
2129.787,F,4,0,600,SAME
2142.024,F,4,0,600,SAME
2148.552,F,4,0,600,SAME
1305,G,4ADD,0,1200,ADD
1428,G,4ADD,0,1200,ADD
1449,G,4ADD,0,1200,ADD
1494,G,4ADD,0,1200,ADD
1506,G,4ADD,0,1200,ADD
1521,G,4ADD,0,1200,ADD
1521,G,4ADD,0,1200,ADD
1539,G,4ADD,0,1200,ADD
1548,G,4ADD,0,1200,ADD
1551,G,4ADD,0,1200,ADD
1566,G,4ADD,0,1200,ADD
1581,G,4ADD,0,1200,ADD
1584,G,4ADD,0,1200,ADD
1587,G,4ADD,0,1200,ADD
1617,G,4ADD,0,1200,ADD
1620,G,4ADD,0,1200,ADD
1620,G,4ADD,0,1200,ADD
1623,G,4ADD,0,1200,ADD
1635,G,4ADD,0,1200,ADD
1635,G,4ADD,0,1200,ADD
1638,G,4ADD,0,1200,ADD
1638,G,4ADD,0,1200,ADD
1641,G,4ADD,0,1200,ADD
1641,G,4ADD,0,1200,ADD
